user_code,rt_movie,wish_movie
ZBm5RAJaPvd46,"[{'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 4.0}, {'movie_code': 'm5x1lMq', 'movie_title': '미안해요, 리키', 'movie_rating': 3.5}, {'movie_code': 'm5Q9ZMR', 'movie_title': '터미네이터: 다크 페이트', 'movie_rating': 3.0}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 4.5}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 4.5}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 4.0}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 4.5}, {'movie_code': 'mdja2ZN', 'movie_title': '아이리시맨', 'movie_rating': 4.5}, {'movie_code': 'm5DGP37', 'movie_title': '가버나움', 'movie_rating': 4.0}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 5.0}]","[{'code': 'mNdKmRW', 'title': '프로메제', 'year': 1996, 'genres': ['드라마'], 'ratings_avg': 4.1}, {'code': 'mWLDaer', 'title': '아녜스가 말하는 바르다', 'year': 2019, 'genres': ['다큐멘터리'], 'ratings_avg': 4.0}, {'code': 'm2dj3a5', 'title': '타인의 삶', 'year': 2006, 'genres': ['스릴러', '드라마'], 'ratings_avg': 4.0}, {'code': 'mdjDGlW', 'title': '거울', 'year': 1975, 'genres': ['드라마'], 'ratings_avg': 4.0}, {'code': 'm5Xr3LO', 'title': '안녕, 용문객잔', 'year': 2003, 'genres': ['드라마', '코미디'], 'ratings_avg': 4.0}, {'code': 'mdMgV4W', 'title': '사랑은 비를 타고', 'year': 1952, 'genres': ['음악', '로맨틱코미디', '코미디', '드라마'], 'ratings_avg': 4.0}, {'code': 'm85X415', 'title': '비정성시', 'year': 1989, 'genres': ['드라마'], 'ratings_avg': 4.0}, {'code': 'mOlKEAW', 'title': '페르소나', 'year': 1966, 'genres': ['드라마', '스릴러'], 'ratings_avg': 3.9}, {'code': 'mdRLQ2b', 'title': '피의 연대기', 'year': 2017, 'genres': ['다큐멘터리'], 'ratings_avg': 3.9}, {'code': 'm1WwZ75', 'title': '바그다드 카페', 'year': 1987, 'genres': ['드라마', '코미디'], 'ratings_avg': 3.9}]"
87Gv7enzmxE6o,"[{'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 5.0}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 5.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 5.0}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 5.0}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 4.0}, {'movie_code': 'mY5QvGW', 'movie_title': '포레스트 검프', 'movie_rating': 5.0}, {'movie_code': 'my5YGwO', 'movie_title': '센과 치히로의 행방불명', 'movie_rating': 3.0}, {'movie_code': 'mdBzNnP', 'movie_title': '어벤져스: 엔드게임', 'movie_rating': 5.0}, {'movie_code': 'm15GKp5', 'movie_title': '레옹', 'movie_rating': 5.0}, {'movie_code': 'mO2p7x5', 'movie_title': '인터스텔라', 'movie_rating': 5.0}]","[{'code': 'mO2x9k5', 'title': '어바웃 타임', 'year': 2013, 'genres': ['판타지', '드라마', '로맨틱코미디', '코미디', '로맨스'], 'ratings_avg': 4.3}, {'code': 'm1WwY4d', 'title': '시네마 천국', 'year': 1988, 'genres': ['드라마'], 'ratings_avg': 4.3}, {'code': 'mnWJyx5', 'title': '굿 윌 헌팅', 'year': 1997, 'genres': ['드라마'], 'ratings_avg': 4.2}, {'code': 'moW4XlW', 'title': '쉰들러 리스트', 'year': 1993, 'genres': ['드라마', '역사', '전쟁'], 'ratings_avg': 4.2}, {'code': 'mBOkGJO', 'title': '피아니스트', 'year': 2002, 'genres': ['드라마', '음악', '전쟁'], 'ratings_avg': 4.1}, {'code': 'm5nQ7nd', 'title': '데어 윌 비 블러드', 'year': 2007, 'genres': ['드라마'], 'ratings_avg': 4.1}, {'code': 'mMO2JAO', 'title': '메멘토', 'year': 2000, 'genres': ['미스터리', '스릴러'], 'ratings_avg': 4.1}, {'code': 'mZ5eLdA', 'title': '무간도', 'year': 2002, 'genres': ['액션', '범죄', '드라마', '미스터리', '스릴러'], 'ratings_avg': 4.1}, {'code': 'm2dj3a5', 'title': '타인의 삶', 'year': 2006, 'genres': ['스릴러', '드라마'], 'ratings_avg': 4.0}, {'code': 'my5YwlO', 'title': '나비 효과', 'year': 2004, 'genres': ['SF', '스릴러'], 'ratings_avg': 4.0}]"
36lvXmWQZ5Xdn,"[{'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 4.0}, {'movie_code': 'm5x1lMq', 'movie_title': '미안해요, 리키', 'movie_rating': 3.5}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 4.5}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 4.5}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 4.5}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 5.0}, {'movie_code': 'mdja2ZN', 'movie_title': '아이리시맨', 'movie_rating': 4.5}, {'movie_code': 'm5DGP37', 'movie_title': '가버나움', 'movie_rating': 3.5}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 4.5}, {'movie_code': 'mdRL4eL', 'movie_title': '기생충', 'movie_rating': 4.5}]","[{'code': 'mdMRgo2', 'title': '그린 나이트', 'year': 2020, 'genres': ['드라마', '판타지', '로맨스'], 'ratings_avg': 2.8}, {'code': 'm5Y6ajR', 'title': '코스모스', 'year': 1980, 'genres': ['다큐멘터리'], 'ratings_avg': 4.4}, {'code': 'm5Q9ZMR', 'title': '터미네이터: 다크 페이트', 'year': 2019, 'genres': ['액션', '모험', 'SF'], 'ratings_avg': 3.5}, {'code': 'm5XMJ6g', 'title': '전쟁', 'year': 2002, 'genres': ['드라마'], 'ratings_avg': 4.2}, {'code': 'mdKjQeO', 'title': '철서구 2부 - 폐허', 'year': 2003, 'genres': ['다큐멘터리'], 'ratings_avg': 4.4}, {'code': 'm5meEm5', 'title': '철서구 3부 - 철로', 'year': 2003, 'genres': ['다큐멘터리'], 'ratings_avg': 4.3}, {'code': 'md6ZkZd', 'title': '코뮌', 'year': 2000, 'genres': ['다큐멘터리'], 'ratings_avg': 4.3}, {'code': 'mWLPZDW', 'title': '철서구 1부 - 녹', 'year': 2003, 'genres': ['다큐멘터리'], 'ratings_avg': 4.3}, {'code': 'm5m14NB', 'title': '프롬 왓 이즈 비포', 'year': 2014, 'genres': ['드라마'], 'ratings_avg': 4.3}, {'code': 'mNdKazW', 'title': '사탄탱고', 'year': 1994, 'genres': ['드라마'], 'ratings_avg': 4.2}]"
RE952A1o1vQ72,"[{'movie_code': 'mOPV7VD', 'movie_title': '인비저블맨', 'movie_rating': 3.0}, {'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 4.5}, {'movie_code': 'm5x1lMq', 'movie_title': '미안해요, 리키', 'movie_rating': 4.0}, {'movie_code': 'm5Q9ZMR', 'movie_title': '터미네이터: 다크 페이트', 'movie_rating': 3.0}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 4.5}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 5.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 4.0}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 4.5}, {'movie_code': 'm5DGP37', 'movie_title': '가버나움', 'movie_rating': 4.0}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 4.5}]","[{'code': 'mdja2ZN', 'title': '아이리시맨', 'year': 2019, 'genres': ['범죄', '드라마'], 'ratings_avg': 3.9}, {'code': 'mNdKazW', 'title': '사탄탱고', 'year': 1994, 'genres': ['드라마'], 'ratings_avg': 4.2}, {'code': 'm5aKVNO', 'title': '클로즈 업', 'year': 1990, 'genres': ['드라마', '범죄'], 'ratings_avg': 4.2}, {'code': 'mWyVeKO', 'title': '안드레이 루블료프', 'year': 1966, 'genres': ['역사', '스릴러', '드라마'], 'ratings_avg': 4.2}, {'code': 'mJOV1RW', 'title': '하울의 움직이는 성', 'year': 2004, 'genres': ['판타지', '애니메이션'], 'ratings_avg': 4.2}, {'code': 'mWy4nk5', 'title': '절멸의 천사', 'year': 1962, 'genres': ['판타지', '드라마', '코미디'], 'ratings_avg': 4.1}, {'code': 'mYdEygd', 'title': '집시의 시간', 'year': 1989, 'genres': ['드라마'], 'ratings_avg': 4.1}, {'code': 'm85XM3W', 'title': '하나 그리고 둘', 'year': 2000, 'genres': ['드라마'], 'ratings_avg': 4.1}, {'code': 'mWy2LKO', 'title': '후프 드림스', 'year': 1994, 'genres': ['스포츠', '다큐멘터리', '드라마'], 'ratings_avg': 4.1}, {'code': 'mdKkkkd', 'title': '블루 아일리즈', 'year': 2007, 'genres': ['드라마', '코미디'], 'ratings_avg': 4.1}]"
pnb4xk04dqOAz,"[{'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 4.5}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 5.0}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 4.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 4.5}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 3.0}, {'movie_code': 'mdja2ZN', 'movie_title': '아이리시맨', 'movie_rating': 4.5}, {'movie_code': 'mdRL4eL', 'movie_title': '기생충', 'movie_rating': 5.0}, {'movie_code': 'mO2x9k5', 'movie_title': '어바웃 타임', 'movie_rating': 4.0}, {'movie_code': 'mY5QvGW', 'movie_title': '포레스트 검프', 'movie_rating': 4.0}, {'movie_code': 'm5ZlXxL', 'movie_title': '나이브스 아웃', 'movie_rating': 4.0}]","[{'code': 'm5Y6ajR', 'title': '코스모스', 'year': 1980, 'genres': ['다큐멘터리'], 'ratings_avg': 4.4}, {'code': 'm5XV8LO', 'title': '토이 스토리 4', 'year': 2019, 'genres': ['애니메이션', '가족', '판타지', '모험', '코미디'], 'ratings_avg': 3.9}, {'code': 'm5rQw27', 'title': '팬텀 스레드', 'year': 2017, 'genres': ['로맨스', '드라마'], 'ratings_avg': 4.0}, {'code': 'm2WyY6W', 'title': '인생', 'year': 1994, 'genres': ['드라마'], 'ratings_avg': 4.0}, {'code': 'm533xMj', 'title': '러빙 빈센트', 'year': 2017, 'genres': ['애니메이션', '범죄', '드라마', '미스터리'], 'ratings_avg': 3.9}, {'code': 'mObGr9R', 'title': '가디언즈 오브 갤럭시 VOL. 2', 'year': 2017, 'genres': ['액션', '모험', '코미디', 'SF'], 'ratings_avg': 3.9}, {'code': 'mdBzrpD', 'title': '토르: 라그나로크', 'year': 2017, 'genres': ['액션', '판타지', '코미디', 'SF', '모험'], 'ratings_avg': 3.9}, {'code': 'm5xJxeB', 'title': '셰이프 오브 워터: 사랑의 모양', 'year': 2017, 'genres': ['모험', '스릴러', '판타지', '로맨스', '드라마'], 'ratings_avg': 3.9}, {'code': 'mV53qOy', 'title': '브로크백 마운틴', 'year': 2005, 'genres': ['드라마', '로맨스'], 'ratings_avg': 3.8}, {'code': 'md6YwqO', 'title': '스타트렉: 더 비기닝', 'year': 2009, 'genres': ['액션', 'SF', '모험'], 'ratings_avg': 3.8}]"
8nPvyG32ZxYo0,"[{'movie_code': 'mOPV7VD', 'movie_title': '인비저블맨', 'movie_rating': 3.5}, {'movie_code': 'm5QA6GD', 'movie_title': '테넷', 'movie_rating': 3.0}, {'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 2.5}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 4.0}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 2.5}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 4.5}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 5.0}, {'movie_code': 'mdja2ZN', 'movie_title': '아이리시맨', 'movie_rating': 4.0}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 3.5}, {'movie_code': 'mdRL4eL', 'movie_title': '기생충', 'movie_rating': 4.0}]",[]
WwRqopwVyvlzB,"[{'movie_code': 'mWq1ag2', 'movie_title': '반쪽의 이야기', 'movie_rating': 4.0}, {'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 4.0}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 5.0}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 5.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 4.5}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 5.0}, {'movie_code': 'mdja2ZN', 'movie_title': '아이리시맨', 'movie_rating': 4.5}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 4.0}, {'movie_code': 'mdRL4eL', 'movie_title': '기생충', 'movie_rating': 4.5}, {'movie_code': 'mO2x9k5', 'movie_title': '어바웃 타임', 'movie_rating': 4.5}]","[{'code': 'mdEja25', 'title': '블러드 브라더', 'year': 2013, 'genres': ['다큐멘터리'], 'ratings_avg': 4.2}, {'code': 'mO2D6a5', 'title': '아녜스 바르다의 해변', 'year': 2008, 'genres': ['다큐멘터리'], 'ratings_avg': 4.1}, {'code': 'm85XM3W', 'title': '하나 그리고 둘', 'year': 2000, 'genres': ['드라마'], 'ratings_avg': 4.1}, {'code': 'mOgZVAW', 'title': '리틀 네모', 'year': 1989, 'genres': ['판타지', '애니메이션', '드라마', '가족'], 'ratings_avg': 4.0}, {'code': 'm5aVBxN', 'title': '스노우맨', 'year': 1982, 'genres': ['판타지', '애니메이션', '가족'], 'ratings_avg': 4.0}, {'code': 'm5QA6KR', 'title': '레미제라블', 'year': 2019, 'genres': ['범죄', '드라마'], 'ratings_avg': 4.0}, {'code': 'mOl44Gg', 'title': '빨간 풍선', 'year': 1956, 'genres': ['판타지', '가족'], 'ratings_avg': 3.9}, {'code': 'my5Y9E5', 'title': '연연풍진', 'year': 1986, 'genres': ['드라마', '로맨스'], 'ratings_avg': 4.0}, {'code': 'mdKB74y', 'title': '그의 시선', 'year': 2014, 'genres': ['드라마', '로맨스'], 'ratings_avg': 3.9}, {'code': 'mP5mZBW', 'title': '아주르와 아스마르', 'year': 2006, 'genres': ['애니메이션', '모험', '가족', '판타지'], 'ratings_avg': 3.9}]"
Mr95nPeo7qZPG,"[{'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 5.0}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 4.5}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 5.0}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 5.0}, {'movie_code': 'mO2x9k5', 'movie_title': '어바웃 타임', 'movie_rating': 3.0}, {'movie_code': 'mY5QvGW', 'movie_title': '포레스트 검프', 'movie_rating': 5.0}, {'movie_code': 'my5YGwO', 'movie_title': '센과 치히로의 행방불명', 'movie_rating': 4.0}, {'movie_code': 'm1WwY4d', 'movie_title': '시네마 천국', 'movie_rating': 4.0}, {'movie_code': 'mjO0zL5', 'movie_title': '대부', 'movie_rating': 4.5}, {'movie_code': 'm15GKp5', 'movie_title': '레옹', 'movie_rating': 3.5}]","[{'code': 'mJOVXR5', 'title': '다크 나이트', 'year': 2008, 'genres': ['액션', '드라마', '스릴러', '범죄', '판타지'], 'ratings_avg': 4.3}, {'code': 'mYdEXlO', 'title': '대부 2', 'year': 1974, 'genres': ['드라마', '범죄'], 'ratings_avg': 4.2}, {'code': 'mdKmrJW', 'title': '아이언맨 3', 'year': 2013, 'genres': ['SF', '액션', '모험'], 'ratings_avg': 4.1}, {'code': 'mOoMKP5', 'title': '사형수 탈출하다', 'year': 1956, 'genres': ['드라마', '스릴러'], 'ratings_avg': 4.1}, {'code': 'mdEwAR2', 'title': '인사이드 아웃', 'year': 2015, 'genres': ['코미디', '가족', '드라마', '판타지', '애니메이션', '모험'], 'ratings_avg': 4.1}, {'code': 'm5nQ4Dd', 'title': '라이온 킹', 'year': 1994, 'genres': ['애니메이션', '모험', '드라마', '가족', '액션', '키즈'], 'ratings_avg': 4.1}, {'code': 'mE5DMQW', 'title': '줄무늬 파자마를 입은 소년', 'year': 2008, 'genres': ['드라마', '전쟁'], 'ratings_avg': 4.1}, {'code': 'mWzVYBW', 'title': '매드맥스: 분노의 도로', 'year': 2015, 'genres': ['액션', '모험', 'SF', '스릴러'], 'ratings_avg': 4.1}, {'code': 'mVWzgZO', 'title': '사운드 오브 뮤직', 'year': 1965, 'genres': ['드라마', '가족', '로맨스'], 'ratings_avg': 4.1}, {'code': 'm5Qj0JW', 'title': '그을린 사랑', 'year': 2010, 'genres': ['드라마', '미스터리', '전쟁'], 'ratings_avg': 4.0}]"
dP8v6MZBMqWeJ,"[{'movie_code': 'mOgKAvn', 'movie_title': '극장판 가면라이더 이그제이드 외전: 브레이브 & 스나이프', 'movie_rating': 2.0}, {'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 4.0}, {'movie_code': 'm5x1lMq', 'movie_title': '미안해요, 리키', 'movie_rating': 3.5}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 4.0}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 4.0}, {'movie_code': 'mdKjQeO', 'movie_title': '철서구 2부 - 폐허', 'movie_rating': 4.5}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 3.5}, {'movie_code': 'm5meEm5', 'movie_title': '철서구 3부 - 철로', 'movie_rating': 4.5}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 4.0}, {'movie_code': 'mdja2ZN', 'movie_title': '아이리시맨', 'movie_rating': 4.5}]",[]
VRZv4J0Pwxr6y,"[{'movie_code': 'mOkL6rw', 'movie_title': '브레이킹 배드 무비: 엘 카미노', 'movie_rating': 3.5}, {'movie_code': 'mOPV7VD', 'movie_title': '인비저블맨', 'movie_rating': 3.5}, {'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 4.5}, {'movie_code': 'm5Q9ZMR', 'movie_title': '터미네이터: 다크 페이트', 'movie_rating': 2.5}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 3.5}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 4.5}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 5.0}, {'movie_code': 'mdja2ZN', 'movie_title': '아이리시맨', 'movie_rating': 5.0}, {'movie_code': 'm5DGP37', 'movie_title': '가버나움', 'movie_rating': 5.0}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 4.5}]",[]
OkexJy4Jg5dbw,"[{'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 4.0}, {'movie_code': 'mdB0bDW', 'movie_title': '권력자 콘', 'movie_rating': 4.0}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 4.5}, {'movie_code': 'm5mMoB5', 'movie_title': '월드 아파트', 'movie_rating': 4.0}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 4.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 5.0}, {'movie_code': 'mW9XvZ5', 'movie_title': '무단 경고', 'movie_rating': 3.0}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 4.0}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 4.0}, {'movie_code': 'mdRL4eL', 'movie_title': '기생충', 'movie_rating': 5.0}]","[{'code': 'mOlLy9O', 'title': '노랑구소', 'year': 1986, 'genres': [], 'ratings_avg': 3.7}, {'code': 'mO1vjwd', 'title': '영춘각지풍파', 'year': 1973, 'genres': ['액션'], 'ratings_avg': 3.4}, {'code': 'm5mNy7W', 'title': '살인 연극', 'year': 1977, 'genres': ['범죄', '액션', '스릴러'], 'ratings_avg': 3.5}, {'code': 'm5YB2GW', 'title': '여자의 이별', 'year': 1989, 'genres': ['로맨틱코미디', '드라마'], 'ratings_avg': 3.0}, {'code': 'mWJ9ZQ5', 'title': '위기의 암호명', 'year': 1986, 'genres': ['로맨틱코미디', '액션', '스릴러'], 'ratings_avg': 3.2}, {'code': 'm5rBNm5', 'title': '모로코', 'year': 1930, 'genres': ['로맨스', '드라마'], 'ratings_avg': 3.3}, {'code': 'mOPKRYW', 'title': '여덟명의 제명된 남자들', 'year': 1988, 'genres': ['스포츠', '드라마'], 'ratings_avg': 3.2}, {'code': 'mdRN0Dd', 'title': '알라모의 총성', 'year': 1985, 'genres': ['드라마'], 'ratings_avg': 2.7}, {'code': 'm53B82d', 'title': '로드사이드', 'year': 1992, 'genres': ['드라마', '코미디'], 'ratings_avg': 1.6}]"
8BRve2Yen56VJ,"[{'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 3.0}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 5.0}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 5.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 3.5}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 5.0}, {'movie_code': 'm5DGP37', 'movie_title': '가버나움', 'movie_rating': 4.0}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 4.0}, {'movie_code': 'mdRL4eL', 'movie_title': '기생충', 'movie_rating': 4.0}, {'movie_code': 'mO2x9k5', 'movie_title': '어바웃 타임', 'movie_rating': 4.5}, {'movie_code': 'mY5QvGW', 'movie_title': '포레스트 검프', 'movie_rating': 4.0}]","[{'code': 'mNdKazW', 'title': '사탄탱고', 'year': 1994, 'genres': ['드라마'], 'ratings_avg': 4.2}, {'code': 'm5aKVNO', 'title': '클로즈 업', 'year': 1990, 'genres': ['드라마', '범죄'], 'ratings_avg': 4.2}, {'code': 'mNdKmRW', 'title': '프로메제', 'year': 1996, 'genres': ['드라마'], 'ratings_avg': 4.1}, {'code': 'mDWvped', 'title': '뻐꾸기 둥지 위로 날아간 새', 'year': 1975, 'genres': ['범죄', '드라마'], 'ratings_avg': 4.1}, {'code': 'mnWJ1n5', 'title': '모노노케 히메', 'year': 1997, 'genres': ['애니메이션', '판타지', '액션', '모험'], 'ratings_avg': 4.0}, {'code': 'm5roj3W', 'title': '희생', 'year': 1986, 'genres': ['드라마'], 'ratings_avg': 4.0}, {'code': 'mmObXa5', 'title': '노스탤지아', 'year': 1983, 'genres': ['드라마'], 'ratings_avg': 4.0}, {'code': 'm5Dwwed', 'title': '화니와 알렉산더', 'year': 1982, 'genres': ['판타지', '드라마', '스릴러'], 'ratings_avg': 3.9}, {'code': 'mr5ZBV5', 'title': '천국보다 낯선', 'year': 1984, 'genres': ['코미디', '드라마'], 'ratings_avg': 3.9}, {'code': 'md76wD2', 'title': '사울의 아들', 'year': 2015, 'genres': ['드라마', '전쟁'], 'ratings_avg': 3.8}]"
a9L5PE7pgxwg8,"[{'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 2.5}, {'movie_code': 'm5x1lMq', 'movie_title': '미안해요, 리키', 'movie_rating': 3.0}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 4.5}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 4.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 3.5}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 4.0}, {'movie_code': 'mdja2ZN', 'movie_title': '아이리시맨', 'movie_rating': 4.5}, {'movie_code': 'm5DGP37', 'movie_title': '가버나움', 'movie_rating': 2.5}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 4.0}, {'movie_code': 'mdRL4eL', 'movie_title': '기생충', 'movie_rating': 4.5}]","[{'code': 'm5eLQKd', 'title': '아웃 원', 'year': 1971, 'genres': ['드라마'], 'ratings_avg': 4.2}, {'code': 'mWvE905', 'title': '레네트와 미라벨의 네가지 모험', 'year': 1987, 'genres': ['로맨스', '코미디'], 'ratings_avg': 4.2}, {'code': 'mO0gNVR', 'title': '원더', 'year': 2017, 'genres': ['가족', '드라마'], 'ratings_avg': 4.2}, {'code': 'm5aKVNO', 'title': '클로즈 업', 'year': 1990, 'genres': ['드라마', '범죄'], 'ratings_avg': 4.2}, {'code': 'mdBzxzd', 'title': '12명의 성난 사람들', 'year': 1957, 'genres': ['드라마'], 'ratings_avg': 4.2}, {'code': 'md7nK2O', 'title': '할복', 'year': 1962, 'genres': ['시대극', '드라마', '액션'], 'ratings_avg': 4.2}, {'code': 'mO2RBnO', 'title': '구멍', 'year': 1960, 'genres': ['스릴러', '범죄', '드라마'], 'ratings_avg': 4.2}, {'code': 'mOkmvE5', 'title': '흐트러지다', 'year': 1964, 'genres': ['로맨스', '드라마'], 'ratings_avg': 4.1}, {'code': 'mYdEygd', 'title': '집시의 시간', 'year': 1989, 'genres': ['드라마'], 'ratings_avg': 4.1}, {'code': 'mOk8yMd', 'title': '사느냐 죽느냐', 'year': 1942, 'genres': ['전쟁', '드라마', '코미디'], 'ratings_avg': 4.1}]"
