user_code,title,movie_code,content_type,genres,year
JgAx8G4YO5LbO,북촌방향,m5e0Byd,movies,"['드라마', '로맨스']",2011
JgAx8G4YO5LbO,자유의 언덕,m5eJ283,movies,['드라마'],2014
JgAx8G4YO5LbO,악마가 너의 죽음을 알기 전에,m5XlML5,movies,"['드라마', '범죄', '스릴러']",2007
JgAx8G4YO5LbO,컨트롤,mBOk0Qd,movies,"['음악', '드라마']",2007
JgAx8G4YO5LbO,잉여들의 히치하이킹,m5rQG3b,movies,['다큐멘터리'],2013
JgAx8G4YO5LbO,로제타,mBOkx8d,movies,['드라마'],1999
JgAx8G4YO5LbO,할 수 있는 자가 구하라,mdj01JW,movies,['코미디'],2010
JgAx8G4YO5LbO,보이즈 앤 후드,m539vwO,movies,"['드라마', '범죄']",1991
JgAx8G4YO5LbO,서쪽의 마녀가 죽었다,mYdEm2d,movies,['드라마'],2008
JgAx8G4YO5LbO,사랑도 리콜이 되나요,mOgBr3W,movies,"['음악', '로맨틱코미디']",2000
JgAx8G4YO5LbO,아무도 머물지 않았다,md6YjDK,movies,"['드라마', '미스터리', '스릴러']",2013
JgAx8G4YO5LbO,더 저지,mOk6vDE,movies,['드라마'],2014
JgAx8G4YO5LbO,테이크 쉘터,m5Z346W,movies,"['드라마', '공포', '스릴러']",2011
JgAx8G4YO5LbO,프레쉬 과카몰리,mOk6Zmz,movies,['애니메이션'],2012
JgAx8G4YO5LbO,피아니스트,m45n7XW,movies,['드라마'],2001
JgAx8G4YO5LbO,당신은 아직 아무것도 보지 못했다,mW4RPgd,movies,['드라마'],2012
JgAx8G4YO5LbO,디 아워스,mZ5eJLW,movies,['드라마'],2002
JgAx8G4YO5LbO,언더 더 스킨,mOA6ljd,movies,"['SF', '드라마']",2013
JgAx8G4YO5LbO,액트 오브 킬링,mOVan8W,movies,"['다큐멘터리', '범죄']",2013
JgAx8G4YO5LbO,오직 사랑하는 이들만이 살아남는다,mW4vMqd,movies,"['드라마', '로맨스', '코미디', '판타지']",2013
JgAx8G4YO5LbO,무드 인디고,mdEwQZm,movies,"['드라마', '판타지', '로맨스', '코미디']",2013
JgAx8G4YO5LbO,파란 우산,md6YYka,movies,['애니메이션'],2013
JgAx8G4YO5LbO,신세계,m5e8v3d,movies,"['드라마', '범죄', '액션']",2012
JgAx8G4YO5LbO,내 남자의 아내도 좋아,mOo0ykd,movies,"['코미디', '드라마', '로맨스']",2008
JgAx8G4YO5LbO,보이후드,mWvkk2b,movies,['드라마'],2014
JgAx8G4YO5LbO,컬러풀 웨딩즈,mOk6lbk,movies,['코미디'],2014
JgAx8G4YO5LbO,더블: 달콤한 악몽,mOAvGXd,movies,"['드라마', '스릴러']",2013
JgAx8G4YO5LbO,초콜렛 도넛,mOkYMM5,movies,['드라마'],2012
JgAx8G4YO5LbO,씬 시티: 다크히어로의 부활,mdRKpL5,movies,"['액션', '범죄', '스릴러']",2014
JgAx8G4YO5LbO,바람이 우리를 데려다 주리라,mOkvYjW,movies,['드라마'],1999
JgAx8G4YO5LbO,어웨이 위 고,mWpm7wO,movies,"['로맨틱코미디', '드라마']",2009
JgAx8G4YO5LbO,위시 아이 워즈 히어,mOgB8Kg,movies,"['드라마', '코미디', '가족']",2014
JgAx8G4YO5LbO,샤이닝 스타,md6YmYO,movies,['로맨틱코미디'],2003
JgAx8G4YO5LbO,텐 아이템 오어 레스,mqW9beO,movies,"['코미디', '드라마']",2006
JgAx8G4YO5LbO,모스트 원티드 맨,mOARrmd,movies,"['범죄', '드라마', '스릴러']",2014
JgAx8G4YO5LbO,썸웨어,mOgnzaW,movies,['드라마'],2010
JgAx8G4YO5LbO,인 더 하우스,mOPBXP5,movies,"['코미디', '드라마', '미스터리', '스릴러']",2012
JgAx8G4YO5LbO,메모리즈,mO1jAYd,movies,"['판타지', '액션', '애니메이션', '코미디']",1995
JgAx8G4YO5LbO,우리가 들려줄 이야기,md7qXkW,movies,['다큐멘터리'],2013
JgAx8G4YO5LbO,룩 앳 미,m5Y6QGW,movies,['드라마'],2004
JgAx8G4YO5LbO,스틸 라이프,mOl48qL,movies,['드라마'],2013
JgAx8G4YO5LbO,마담 프루스트의 비밀정원,mOk6Z9w,movies,"['코미디', '드라마', '음악']",2013
JgAx8G4YO5LbO,"러브, 비하인드",mWwENXd,movies,"['코미디', '드라마', '로맨스']",2012
JgAx8G4YO5LbO,쿠바 퓨리,mWpmM8m,movies,"['코미디', '로맨스', '스포츠']",2014
JgAx8G4YO5LbO,멋진 인생,m5DJ2QO,movies,"['드라마', '가족', '판타지']",1946
JgAx8G4YO5LbO,블라인드,mpWpkx5,movies,"['로맨스', '드라마']",2007
JgAx8G4YO5LbO,황무지,m5n9KDd,movies,"['범죄', '액션', '드라마', '스릴러']",1973
JgAx8G4YO5LbO,아들의 방,mAd7JvO,movies,"['드라마', '가족']",2001
JgAx8G4YO5LbO,"가장 따뜻한 색, 블루",mWvLZEd,movies,"['드라마', '로맨스']",2013
JgAx8G4YO5LbO,우리도 사랑일까,mdMBAR5,movies,"['코미디', '드라마']",2011
JgAx8G4YO5LbO,풀 메탈 자켓,mv5ajqW,movies,"['전쟁', '드라마']",1987
JgAx8G4YO5LbO,마농의 샘 - 2부,m6dR3y5,movies,['드라마'],1986
JgAx8G4YO5LbO,트리 오브 라이프,m5xwNjd,movies,"['드라마', '판타지']",2011
JgAx8G4YO5LbO,마농의 샘 - 1부,mO04jLO,movies,['드라마'],1986
JgAx8G4YO5LbO,제너럴,mdEAqld,movies,"['전쟁', '코미디']",1926
JgAx8G4YO5LbO,가타카,mwWLpkW,movies,"['SF', '드라마', '스릴러']",1997
JgAx8G4YO5LbO,어톤먼트,mW939ed,movies,"['드라마', '로맨스']",2007
JgAx8G4YO5LbO,더 차일드,mWpJLvd,movies,"['범죄', '드라마', '로맨스']",2005
JgAx8G4YO5LbO,런어웨이 브라이드,mdBzykd,movies,"['코미디', '로맨스']",1999
JgAx8G4YO5LbO,브로큰 플라워,mgOAXXW,movies,"['코미디', '드라마']",2005
JgAx8G4YO5LbO,매그놀리아,mJO1VQd,movies,['드라마'],1999
JgAx8G4YO5LbO,킹콩,mJOVPq5,movies,"['액션', '모험', '드라마', '로맨스']",2005
JgAx8G4YO5LbO,디스 이즈 잉글랜드,mYdE2p5,movies,['드라마'],2006
JgAx8G4YO5LbO,파프리카,md7GnMd,movies,"['SF', '애니메이션']",2006
JgAx8G4YO5LbO,스트레이트 스토리,mOk6XEW,movies,"['드라마', '가족']",1999
JgAx8G4YO5LbO,멜랑콜리아,mOgoxaO,movies,"['드라마', 'SF', '스릴러', '판타지']",2011
JgAx8G4YO5LbO,어느 예술가의 마지막 일주일,m53vo2d,movies,"['코미디', '드라마', '로맨스']",2011
WwRqo0rLVvlzB,마작,mOoL4md,movies,[],1996
WwRqo0rLVvlzB,우리 지금 만나,mdMRAMw,movies,['드라마'],2018
WwRqo0rLVvlzB,"더 웨이, 웨이 백",m5eMqM5,movies,"['드라마', '코미디']",2013
WwRqo0rLVvlzB,푸춘산의 삶,m5mY97x,movies,['드라마'],2019
WwRqo0rLVvlzB,남국재견,mwWLv6d,movies,['드라마'],1996
WwRqo0rLVvlzB,침묵의 빛,mr5ZVe5,movies,['드라마'],2007
WwRqo0rLVvlzB,딥 엔드,mdEx8pO,movies,"['범죄', '드라마', '미스터리', '로맨스', '스릴러']",2001
WwRqo0rLVvlzB,딥 엔드,mdEJaA5,movies,"['로맨틱코미디', '드라마']",1970
WwRqo0rLVvlzB,레올로,mWLjEwd,movies,"['드라마', '코미디']",1992
WwRqo0rLVvlzB,플래닛 테러,mO2MLkW,movies,['공포'],2007
WwRqo0rLVvlzB,난심대극원,mOPVoxV,movies,"['역사', '드라마']",2019
WwRqo0rLVvlzB,호랑이는 겁이 없지,mOl4lmA,movies,"['판타지', '공포', '미스터리']",2017
WwRqo0rLVvlzB,퍼펙트 블루,mdjaozO,movies,"['미스터리', '공포', '애니메이션', '스릴러']",1998
WwRqo0rLVvlzB,청춘: 그 날의 설렘처럼,m5ZX3Nz,movies,['드라마'],2017
WwRqo0rLVvlzB,탈룰라,m5nQ7xV,movies,['드라마'],2016
WwRqo0rLVvlzB,관음산,mdR6vad,movies,"['로맨스', '드라마']",2010
WwRqo0rLVvlzB,큐어,mOkzRgW,movies,"['범죄', '스릴러']",1997
WwRqo0rLVvlzB,니나 우,m5Nn43p,movies,['드라마'],2019
WwRqo0rLVvlzB,그리고 삶은 계속된다,mWJnoLW,movies,"['모험', '드라마']",1991
WwRqo0rLVvlzB,올리브 나무 사이로,m85XX15,movies,['드라마'],1994
WwRqo0rLVvlzB,사랑에 빠진 것처럼,mdM8eyO,movies,['드라마'],2012
WwRqo0rLVvlzB,친애하는 당신,m5GrgXd,movies,"['로맨스', '드라마']",2001
WwRqo0rLVvlzB,열대병,mWzxz0d,movies,"['판타지', '드라마']",2004
WwRqo0rLVvlzB,엉클 분미,m9dBG95,movies,"['판타지', '드라마']",2010
WwRqo0rLVvlzB,애정만세,mM5r6b5,movies,['드라마'],1994
WwRqo0rLVvlzB,카일리 블루스,m5m17Yj,movies,"['드라마', '미스터리', '스릴러']",2015
WwRqo0rLVvlzB,재회,mOoRAPW,movies,['드라마'],2007
WwRqo0rLVvlzB,중경 블루스,mOVQgqW,movies,['드라마'],2010
WwRqo0rLVvlzB,열한송이 꽃,m5DMwDW,movies,[],2011
WwRqo0rLVvlzB,틈입자,mdRL6lK,movies,['스릴러'],2014
WwRqo0rLVvlzB,나의 아들에게,m5Dakk0,movies,['드라마'],2019
WwRqo0rLVvlzB,더 시크릿 하우스,mOk6okQ,movies,"['드라마', '공포', '스릴러']",2017
WwRqo0rLVvlzB,길,mJOV91W,movies,['드라마'],1954
WwRqo0rLVvlzB,나는 악마를 사랑했다,mOP0v0Y,movies,"['범죄', '드라마', '스릴러']",2019
WwRqo0rLVvlzB,해피 아워,mdRL9yy,movies,['드라마'],2015
WwRqo0rLVvlzB,애쉬,mWzw3K0,movies,"['드라마', '로맨스']",2018
WwRqo0rLVvlzB,백일염화,m5aVV4q,movies,"['드라마', '스릴러', '범죄']",2014
WwRqo0rLVvlzB,에이스 그레이드,mWzwyMN,movies,"['코미디', '드라마']",2018
WwRqo0rLVvlzB,증오,mO23Ynd,movies,"['드라마', '범죄']",1995
WwRqo0rLVvlzB,사이드웨이,m85XJgO,movies,"['로맨스', '코미디', '드라마']",2004
WwRqo0rLVvlzB,드럭스토어 카우보이,m5nQ2Yd,movies,"['드라마', '범죄']",1989
WwRqo0rLVvlzB,서바이벌 패밀리,m5DGMJ6,movies,['코미디'],2017
WwRqo0rLVvlzB,아름다운 별,m5xJNgb,movies,"['코미디', 'SF', '로맨스', '드라마']",2017
WwRqo0rLVvlzB,돌아온다,mOVvQY8,movies,['드라마'],2017
WwRqo0rLVvlzB,마음이 외치고 싶어해,m5Qq92Q,movies,"['드라마', '가족']",2017
WwRqo0rLVvlzB,로마서 8:37,mOk61Dg,movies,"['드라마', '공포', '범죄', '스릴러', '미스터리']",2016
WwRqo0rLVvlzB,뉴니스,mWvkKME,movies,"['드라마', '로맨스']",2017
WwRqo0rLVvlzB,치어 댄스,m5aV1gM,movies,['코미디'],2017
WwRqo0rLVvlzB,나만 없는 집,mOgB1B0,movies,['드라마'],2017
WwRqo0rLVvlzB,신장개업,m5ZxnRO,movies,"['공포', '코미디', '드라마']",1999
WwRqo0rLVvlzB,로얄 테넌바움,mBOkVgW,movies,"['코미디', '드라마']",2001
WwRqo0rLVvlzB,프리퀀시,mOgBBnW,movies,"['SF', '액션', '드라마']",2000
WwRqo0rLVvlzB,도학위룡3: 용과계년,mWwPAEO,movies,"['미스터리', '범죄', '코미디']",1993
WwRqo0rLVvlzB,안티포르노,mdKBMny,movies,['드라마'],2016
WwRqo0rLVvlzB,바람에 젖은 여자,m5m1vrg,movies,"['로맨스', '드라마']",2016
WwRqo0rLVvlzB,판타스틱 피어,m53Zv3d,movies,"['코미디', '공포']",2012
WwRqo0rLVvlzB,사랑할 때 이야기하는 것들,mOPoLlW,movies,"['로맨스', '드라마']",2006
WwRqo0rLVvlzB,파 프롬 헤븐,mOPoDlW,movies,"['드라마', '로맨스']",2002
WwRqo0rLVvlzB,아웃레이지 비욘드,md70Nv5,movies,"['범죄', '액션']",2012
WwRqo0rLVvlzB,그 남자 흉폭하다,mOk6vkW,movies,"['액션', '드라마', '스릴러', '범죄']",1989
WwRqo0rLVvlzB,자토이치,m2djxzW,movies,"['액션', '시대극']",2003
WwRqo0rLVvlzB,그 여름 가장 조용한 바다,mOA9MGO,movies,"['로맨스', '드라마']",1991
WwRqo0rLVvlzB,시간,mgdM259,movies,"['드라마', '로맨스']",2006
WwRqo0rLVvlzB,버팔로 66,m5aVkvW,movies,"['코미디', '범죄', '드라마', '로맨스']",1998
WwRqo0rLVvlzB,베리드,m5xM1xW,movies,"['드라마', '미스터리', '스릴러']",2010
WwRqo0rLVvlzB,다크맨,m5m6vzW,movies,"['SF', '공포', '액션']",1990
WwRqo0rLVvlzB,보고싶다,mWLjkXr,movies,['드라마'],2015
WwRqo0rLVvlzB,행복,m9dBQGO,movies,"['로맨스', '드라마']",2007
WwRqo0rLVvlzB,내 남자의 로맨스,mOk6MEW,movies,['로맨틱코미디'],2004
WwRqo0rLVvlzB,세 가지 색 : 블루,mXOgDNd,movies,"['드라마', '음악', '미스터리', '로맨스']",1993
WwRqo0rLVvlzB,내겐 너무 사랑스러운 그녀,mO0gx1W,movies,"['로맨틱코미디', '드라마', '코미디']",2007
WwRqo0rLVvlzB,"너와 나의 거리, 1미터",m5DGKze,movies,['드라마'],2011
WwRqo0rLVvlzB,거짓말,md769eP,movies,['드라마'],2014
WwRqo0rLVvlzB,월터 교수의 마지막 강의,mOo00pM,movies,"['범죄', '드라마', '스릴러']",2015
WwRqo0rLVvlzB,풀 메탈 자켓,mv5ajqW,movies,"['전쟁', '드라마']",1987
WwRqo0rLVvlzB,마제스틱,md6GXg5,movies,"['로맨스', '드라마', '코미디']",2001
WwRqo0rLVvlzB,순응자,mYdEYEd,movies,['드라마'],1970
WwRqo0rLVvlzB,제로 모티베이션,mdEwAa0,movies,['드라마'],2014
WwRqo0rLVvlzB,당신을 기다리는 시간,m5nQjE9,movies,['드라마'],2015
WwRqo0rLVvlzB,서양골동양과자점 앤티크,mWyJmMO,movies,"['코미디', '드라마', '로맨스']",2008
WwRqo0rLVvlzB,잠수종과 나비,mAd7MeW,movies,['드라마'],2007
WwRqo0rLVvlzB,로리타,mW4a6gO,movies,"['드라마', '로맨스']",1997
WwRqo0rLVvlzB,로리타,md7KYBd,movies,"['범죄', '드라마', '로맨스', '성인']",1962
WwRqo0rLVvlzB,나쵸 리브레,mXOgJ3W,movies,"['코미디', '가족', '스포츠']",2006
WwRqo0rLVvlzB,리얼 술래잡기,m5m1oAx,movies,"['액션', '공포', '스릴러']",2015
WwRqo0rLVvlzB,"레이첼, 결혼하다",mWz4MDd,movies,"['드라마', '로맨스']",2008
WwRqo0rLVvlzB,유레루,mJOVvpO,movies,['드라마'],2006
WwRqo0rLVvlzB,질투,md76PN8,movies,"['드라마', '로맨스']",2013
WwRqo0rLVvlzB,"열일곱, 그리고 여름",mdja4Yr,movies,['드라마'],2011
WwRqo0rLVvlzB,그들이 죽었다,m5xJQrl,movies,['드라마'],2014
WwRqo0rLVvlzB,그랜드 센트럴,m5aVB1j,movies,"['드라마', '로맨스']",2013
WwRqo0rLVvlzB,슬리핑 위드 아더 피플,mW93GpZ,movies,"['코미디', '드라마', '로맨스']",2015
WwRqo0rLVvlzB,앙리 앙리,mOk6Rop,movies,"['코미디', '드라마']",2014
WwRqo0rLVvlzB,슈퍼맨이었던 사나이,m2dj8zW,movies,"['코미디', '드라마']",2008
WwRqo0rLVvlzB,원 와일드 모먼트,mWvkG6M,movies,"['코미디', '드라마', '로맨스']",2015
WwRqo0rLVvlzB,사랑의 유효기간은 3년,mOlXynO,movies,['로맨틱코미디'],2011
WwRqo0rLVvlzB,버니,m5XErzW,movies,"['코미디', '범죄', '드라마']",2011
WwRqo0rLVvlzB,고양이를 부탁해,mDWvkEO,movies,['드라마'],2001
WwRqo0rLVvlzB,소나티네,mOo0Dad,movies,"['액션', '코미디', '범죄', '로맨스', '드라마', '스릴러']",1993
ZWpqMYYpVqrkn,문라이트,m5eJDwM,movies,"['드라마', '로맨스']",2016
ZWpqMYYpVqrkn,미씽: 사라진 여자,m5m1oBB,movies,"['미스터리', '드라마']",2016
ZWpqMYYpVqrkn,러빙 빈센트,m533xMj,movies,"['애니메이션', '범죄', '드라마', '미스터리']",2017
ZWpqMYYpVqrkn,케이-펙스,mXOgM05,movies,"['드라마', 'SF']",2001
ZWpqMYYpVqrkn,블루 재스민,m5rQGMm,movies,['드라마'],2013
ZWpqMYYpVqrkn,아이 킬드 마이 마더,m5X0NN5,movies,"['드라마', '로맨스']",2009
ZWpqMYYpVqrkn,"나, 다니엘 블레이크",mOPomg7,movies,['드라마'],2016
ZWpqMYYpVqrkn,로렌스 애니웨이,mWL603d,movies,"['드라마', '로맨스']",2012
ZWpqMYYpVqrkn,지금은맞고그때는틀리다,mOl4nEg,movies,['드라마'],2015
ZWpqMYYpVqrkn,청춘 스케치,mOVvwpO,movies,"['코미디', '드라마', '로맨스']",1994
ZWpqMYYpVqrkn,커피와 담배,mWwBXQ5,movies,['드라마'],2003
ZWpqMYYpVqrkn,인 타임,mObMNNW,movies,"['액션', '스릴러']",2011
ZWpqMYYpVqrkn,프레쉬 과카몰리,mOk6Zmz,movies,['애니메이션'],2012
ZWpqMYYpVqrkn,페이퍼맨,m5XML4L,movies,['애니메이션'],2012
ZWpqMYYpVqrkn,웨스턴 스파게티,mWJywJL,movies,['애니메이션'],2009
ZWpqMYYpVqrkn,대니 콜린스,m5QqKo7,movies,"['코미디', '드라마', '음악']",2015
ZWpqMYYpVqrkn,캐쉬백,mYdEVV5,movies,"['로맨틱코미디', '로맨스', '드라마', '코미디']",2006
ZWpqMYYpVqrkn,레퀴엠,moW4PXW,movies,['드라마'],2000
ZWpqMYYpVqrkn,로맨스 조,mWyke6d,movies,"['드라마', '로맨스']",2011
ZWpqMYYpVqrkn,비버,m5Q0PGd,movies,"['드라마', '코미디']",2011
ZWpqMYYpVqrkn,선샤인 클리닝,mObG2ad,movies,"['코미디', '드라마']",2008
ZWpqMYYpVqrkn,칠드런 오브 맨,m6dRVad,movies,"['모험', '드라마', 'SF', '스릴러', '재난', '액션']",2006
ZWpqMYYpVqrkn,트루스 어바웃 엠마누엘,mWv8XZd,movies,"['드라마', '스릴러']",2013
ZWpqMYYpVqrkn,별이 빛나는 밤,mWpPw4W,movies,"['드라마', '판타지', '로맨스', '틴에이저']",2011
ZWpqMYYpVqrkn,그레이티스트,m5n8p9O,movies,"['로맨스', '드라마']",2009
ZWpqMYYpVqrkn,런던 프라이드,mOgBrvz,movies,"['코미디', '드라마', '역사']",2014
ZWpqMYYpVqrkn,비카인드 리와인드,mWzwegO,movies,"['드라마', '코미디']",2007
ZWpqMYYpVqrkn,숏텀 12,mdRLYZL,movies,['드라마'],2013
ZWpqMYYpVqrkn,시절인연,mWLaB3O,movies,['로맨스'],2013
ZWpqMYYpVqrkn,스캔들노트,m45n99d,movies,"['드라마', '스릴러']",2006
ZWpqMYYpVqrkn,모래와 안개의 집,mXOg105,movies,['드라마'],2003
ZWpqMYYpVqrkn,모나리자 스마일,m45nZo5,movies,['드라마'],2003
ZWpqMYYpVqrkn,붕대 클럽,mNdKM7W,movies,"['드라마', '코미디']",2007
ZWpqMYYpVqrkn,어웨이 위 고,mWpm7wO,movies,"['로맨틱코미디', '드라마']",2009
ZWpqMYYpVqrkn,21 그램,mE5DgRd,movies,"['드라마', '범죄', '스릴러']",2003
ZWpqMYYpVqrkn,템플 그랜딘,m531AjO,movies,['드라마'],2010
ZWpqMYYpVqrkn,사랑은 너무 복잡해,m85XjgO,movies,"['로맨틱코미디', '로맨스', '코미디']",2009
ZWpqMYYpVqrkn,디 아워스,mZ5eJLW,movies,['드라마'],2002
ZWpqMYYpVqrkn,"안녕, 계곡",md6YX9g,movies,"['드라마', '스릴러']",2013
ZWpqMYYpVqrkn,댄 인 러브,mOVvgNO,movies,"['로맨틱코미디', '드라마', '코미디']",2007
ZWpqMYYpVqrkn,싱글 맨,mO0JzV5,movies,"['드라마', '로맨스']",2009
ZWpqMYYpVqrkn,내가 잠들기 전에,mWyJxx1,movies,"['드라마', '공포', '미스터리', '스릴러']",2014
ZWpqMYYpVqrkn,남극의 쉐프,m5rQmod,movies,['드라마'],2009
ZWpqMYYpVqrkn,세상의 모든 계절,mn5NgpW,movies,['드라마'],2010
ZWpqMYYpVqrkn,나 없는 내 인생,m1WwrQ5,movies,"['드라마', '로맨스']",2003
ZWpqMYYpVqrkn,랄프 스테드먼 스토리: 이상한 나라의 친구들,mOPvoV5,movies,['다큐멘터리'],2013
ZWpqMYYpVqrkn,인투 더 와일드,m45nlXO,movies,['드라마'],2007
ZWpqMYYpVqrkn,한공주,mW4vZgd,movies,['드라마'],2013
ZWpqMYYpVqrkn,프란시스 하,mdEEJVd,movies,"['코미디', '드라마', '로맨스']",2012
ZWpqMYYpVqrkn,자유의 언덕,m5eJ283,movies,['드라마'],2014
ZWpqMYYpVqrkn,모스트 원티드 맨,mOARrmd,movies,"['범죄', '드라마', '스릴러']",2014
ZWpqMYYpVqrkn,오직 사랑하는 이들만이 살아남는다,mW4vMqd,movies,"['드라마', '로맨스', '코미디', '판타지']",2013
ZWpqMYYpVqrkn,천국에 다녀온 소년,mOVvl91,movies,"['가족', '드라마']",2014
ZWpqMYYpVqrkn,위크엔드 인 파리,md6Yj1K,movies,"['드라마', '로맨틱코미디']",2013
ZWpqMYYpVqrkn,그렇게 아버지가 된다,m533YYj,movies,"['드라마', '가족']",2013
ZWpqMYYpVqrkn,굿바이 마이 프랜드,mgdMYXd,movies,['드라마'],1995
ZWpqMYYpVqrkn,초콜렛 도넛,mOkYMM5,movies,['드라마'],2012
ZWpqMYYpVqrkn,서칭 포 슈가맨,m5Q2zGW,movies,"['음악', '드라마', '다큐멘터리']",2011
ZWpqMYYpVqrkn,빌리 엘리어트,mMO2La5,movies,"['드라마', '음악', '코미디', '가족']",2000
ZWpqMYYpVqrkn,시리어스 맨,md63jK5,movies,"['드라마', '코미디']",2009
ZWpqMYYpVqrkn,사랑을 카피하다,mOV6VBO,movies,"['드라마', '로맨스']",2010
ZWpqMYYpVqrkn,썸웨어,mOgnzaW,movies,['드라마'],2010
ZWpqMYYpVqrkn,윈터 슬립,mOo0Gxk,movies,['드라마'],2014
ZWpqMYYpVqrkn,"가장 따뜻한 색, 블루",mWvLZEd,movies,"['드라마', '로맨스']",2013
ZWpqMYYpVqrkn,중경삼림,mNdKged,movies,"['로맨스', '드라마']",1994
ZWpqMYYpVqrkn,이보다 더 좋을 순 없다,mY5Qb4W,movies,"['로맨스', '코미디', '드라마']",1997
ZWpqMYYpVqrkn,바닐라 스카이,mmObrNO,movies,"['판타지', '미스터리', '로맨스', 'SF', '스릴러']",2001
ZWpqMYYpVqrkn,소울 키친,md6kqA5,movies,"['드라마', '코미디']",2009
ZWpqMYYpVqrkn,후세: 말하지 못한 내 사랑,mWv3BZO,movies,"['애니메이션', '모험', '판타지']",2012
ZWpqMYYpVqrkn,오만과 편견,mOk6ZMW,movies,"['로맨스', '드라마']",2005
ZWpqMYYpVqrkn,피아니스트,mBOkGJO,movies,"['드라마', '음악', '전쟁']",2002
ZWpqMYYpVqrkn,톨스토이의 마지막 인생,moW4QRO,movies,"['드라마', '로맨스']",2009
ZWpqMYYpVqrkn,어느 예술가의 마지막 일주일,m53vo2d,movies,"['코미디', '드라마', '로맨스']",2011
ZWpqMYYpVqrkn,고양이 춤,mW4rxed,movies,['다큐멘터리'],2011
ZWpqMYYpVqrkn,플루토에서 아침을,mMO2Gkd,movies,"['코미디', '드라마']",2005
ZWpqMYYpVqrkn,행복한 사전,m53XplW,movies,"['코미디', '드라마']",2013
ZWpqMYYpVqrkn,이토록 뜨거운 순간,m6dRxbW,movies,"['음악', '드라마', '로맨스']",2007
ZWpqMYYpVqrkn,개 같은 내 인생,mOVvgpO,movies,"['드라마', '코미디']",1985
ZWpqMYYpVqrkn,스윙 보트,mOl4Z6O,movies,"['드라마', '코미디']",2008
ZWpqMYYpVqrkn,촌마게푸딩,mOPQ9wd,movies,['코미디'],2010
ZWpqMYYpVqrkn,라스트 나잇,mWzxQ0d,movies,"['로맨스', '드라마']",2010
ZWpqMYYpVqrkn,스쿠프,mP5mxzd,movies,"['코미디', '범죄', '판타지', '미스터리']",2006
ZWpqMYYpVqrkn,베니와 준,mn5NQLd,movies,"['로맨틱코미디', '드라마']",1993
ZWpqMYYpVqrkn,모짜르트와 고래,m5eJk9W,movies,"['로맨틱코미디', '드라마']",2005
ZWpqMYYpVqrkn,우동,mObGDLd,movies,"['드라마', '코미디']",2006
ZWpqMYYpVqrkn,타인의 취향,mE5DeyW,movies,"['코미디', '드라마', '로맨스', '로맨틱코미디']",2000
ZWpqMYYpVqrkn,사랑 후에 남겨진 것들,mJOVA1W,movies,"['로맨스', '드라마']",2008
ZWpqMYYpVqrkn,나의 왼발,m2Wypy5,movies,['드라마'],1989
ZWpqMYYpVqrkn,지상의 별처럼,mOk90p5,movies,['드라마'],2007
ZWpqMYYpVqrkn,고양이를 빌려드립니다,mOVeEBW,movies,"['드라마', '코미디']",2012
ZWpqMYYpVqrkn,치코와 리타,mOgD4Md,movies,"['음악', '로맨스', '애니메이션', '드라마']",2010
DgwxA9R6mxrMj,어 퓨 굿 맨,mM5rb35,movies,"['드라마', '스릴러']",1992
DgwxA9R6mxrMj,비열한 거리,mVWzEB5,movies,"['액션', '범죄']",2006
DgwxA9R6mxrMj,원더풀 라이프,mO0gVLW,movies,"['판타지', '드라마']",1998
DgwxA9R6mxrMj,서던 리치: 소멸의 땅,mO1VN2w,movies,"['판타지', '미스터리', '공포', '드라마', 'SF', '스릴러', '액션', '모험']",2018
DgwxA9R6mxrMj,도쿄!,m5n7kkW,movies,"['드라마', '로맨스']",2008
DgwxA9R6mxrMj,미쓰 홍당무,m5m6GzW,movies,"['코미디', '드라마']",2008
DgwxA9R6mxrMj,록키 호러 픽쳐 쇼,mjO0A1d,movies,"['판타지', '공포', '코미디']",1975
DgwxA9R6mxrMj,늑대아이,mW9EZlW,movies,"['판타지', '애니메이션']",2012
DgwxA9R6mxrMj,중경삼림,mNdKged,movies,"['로맨스', '드라마']",1994
DgwxA9R6mxrMj,클라우즈 오브 실스마리아,m5DGDBe,movies,['드라마'],2014
DgwxA9R6mxrMj,셰임,md7DkB5,movies,['드라마'],2011
DgwxA9R6mxrMj,수녀 수련 기간,m5aVavp,movies,['드라마'],2017
DgwxA9R6mxrMj,셰이프 오브 워터: 사랑의 모양,m5xJxeB,movies,"['모험', '스릴러', '판타지', '로맨스', '드라마']",2017
DgwxA9R6mxrMj,펄프 픽션,mOgBDaW,movies,"['범죄', '스릴러', '코미디']",1994
DgwxA9R6mxrMj,킬링 필드,mO13Xx5,movies,"['전쟁', '드라마']",1984
DgwxA9R6mxrMj,마녀 배달부 키키,mBOkYp5,movies,"['판타지', '애니메이션', '가족', '모험']",1989
DgwxA9R6mxrMj,토르: 러브 앤드 썬더,mOVPq1R,movies,"['모험', '액션', '판타지']",2021
DgwxA9R6mxrMj,작은 아씨들,m5XK6PL,movies,['드라마'],2019
DgwxA9R6mxrMj,아메리칸 스나이퍼,mdMggpy,movies,"['스릴러', '역사', '액션', '전쟁', '드라마']",2015
DgwxA9R6mxrMj,블레이드 러너,mgOAVVd,movies,"['SF', '액션', '드라마']",1982
