movie_code,user_code,user_name,user_rating
m5338w5,8BRveaJ3Dv6VJ,이근혜,4.0
m5338w5,JZ4vBa4YYqRXO,라지,4.0
m5338w5,JgAx8GmkM5LbO,조이,4.0
m5338w5,nb4xkWlJexOAz,김재형,4.0
m5338w5,K6ExjjwlPxX1O,서지은,4.0
m5338w5,WRQxD9Vo6qdl9,장지현,4.5
m5338w5,87Gv7d6ym5E6o,혜미,4.0
m5338w5,g64qznJD1qER0,nana koward,3.5
m5338w5,8nPvyGlM4xYo0,천성식,3.0
m5338w5,3Bnvw4ZDj5PAY,치킨너겟지,4.0
m5338w5,zNM5NkgYlx26j,안녕,3.0
m5338w5,j4PxOBleA5p0Q,개구진개굴이,4.0
m5338w5,GRE9520EPqQ72,황다은,3.5
m5338w5,yKZx31Mw2v4dJ,한세리,5.0
m5338w5,jae5WMzyRq1P3,GEOGRAPHIC,5.0
m5338w5,WwRqopwVyvlzB,Camellia,4.0
m5XMJ1W,nkPvrywPlqgar,김성태,5.0
m5XMJ1W,yKZx3NPko54dJ,CH,5.0
m5XMJ1W,8BRveMk7Lv6VJ,노쌉,5.0
m5XMJ1W,DgwxAeQYNxrMj,이동진 평론가,5.0
m5XMJ1W,KWRQxDPXVxdl9,신한나,5.0
m5XMJ1W,K8nPvyJbZ5Yo0,송홍근,3.5
m5XMJ1W,67gdxdp2LxGYJ,이세희,5.0
m5XMJ1W,a9L5PPaXg5wg8,Youngman,5.0
m5XMJ1W,ZWwRqoZMmxlzB,김취발,4.5
m5XMJ1W,a9L5Pm2aPxwg8,바나나우유,5.0
m5XMJ1W,JgAx89aOAqLbO,임진남,4.5
m5XMJ1W,Jgkql8m34qX0b,김태훈,4.5
m5XMJ1W,VRZv4mnG15r6y,이유영,5.0
m5XMJ1W,WRQxDkw965dl9,이호중,5.0
m5XMJ1W,nkPvr4AArxgar,초이,4.0
m5XMJ1W,8nPvyGlM4xYo0,천성식,4.0
m5XMJ1W,Qgy51rmX7xDjk,이건영(everyhuman),4.0
m5XMJ1W,OkexJmAbK5dbw,양현석,5.0
mVWzLNd,JZ4vBW9AW5RXO,김예린,5.0
mVWzLNd,nb4xkGWV4xOAz,임정민,4.0
mVWzLNd,KWRQxDPXVxdl9,신한나,4.0
mVWzLNd,RE952B1pg5Q72,JJ,4.0
mVWzLNd,6ewxalygp5Q1m,soon,5.0
mVWzLNd,Qgy51rD73xDjk,이상범,4.5
mVWzLNd,a9L5PAebKxwg8,규리,5.0
mVWzLNd,24BqE0E2Vxrjn,Morgane Kim,3.5
mVWzLNd,6ADvGQdzgxzZl,이중석,4.0
mVWzLNd,RE952dwBEqQ72,원준혁,4.0
mVWzLNd,zNM5N1gz7v26j,OSM,4.0
mVWzLNd,YMKqm2p7lvloD,차지훈,4.5
mVWzLNd,2mwvgKOX4vMa7,김은별,3.5
mVWzLNd,OkexJ0w9Pvdbw,지예,4.0
mVWzLNd,Pznx9aXaQx761,김라현,4.0
mVWzLNd,ZWpqM3N105rkn,영서,3.5
mVWzLNd,36lvX8nVjvXdn,Nuri Han,4.0
mVWzLNd,87Gv7mmwDxE6o,신상훈남,3.5
m5DGrlR,jae5WQmoYq1P3,상 영,5.0
m5DGrlR,jae5WKoPK51P3,Annnn,4.5
m5DGrlR,DgwxAeQYNxrMj,이동진 평론가,4.0
m5DGrlR,g64qz2j8RqER0,조량근,4.5
m5DGrlR,RJgkqlB6a5X0b,석미인,3.5
m5DGrlR,4WLxZBgQ8xroA,juno,4.0
m5DGrlR,3BnvwPaL95PAY,햄튜브,4.0
m5DGrlR,nb4xkk7bmxOAz,이수진,4.5
m5DGrlR,YMKqmpwNkxloD,뚱이에요,2.0
m5DGrlR,dP8v6rDD7kvWe,봄날,1.5
m5DGrlR,6ADvGQQ6bAxzZ,"꽃,,",3.5
m5DGrlR,RE952mNrYZvQ7,황재윤,4.0
m5DGrlR,nkPvrlYOrxgar,kjhnhk,5.0
m5DGrlR,8BRveamglv6VJ,Aeri,5.0
m5DGrlR,YMKqmdX8GxloD,메뚜리언,3.5
m5DGrlR,4WLxZjz7ExroA,조항빈,4.0
m5DGrlR,Qgy51rmX7xDjk,이건영(everyhuman),3.5
m5DGrlR,YaR5YlVEwvgX1,JE,3.0
mOoElL5,7gdxdPGM9xGYJ,이용주,4.5
mOoElL5,dP8v68OY8xWeJ,다야,4.5
mOoElL5,QJgAx8mAYqLbO,루살카,4.0
mOoElL5,K6Exjddw6vX1O,Hoon,5.0
mOoElL5,K6ExjoG46qX1O,백종현,4.0
mOoElL5,Mr95nb34k5ZPG,푸리,4.0
mOoElL5,87Gv7ajO3xE6o,김탁봉,3.0
mOoElL5,WRQxDyLBVqdl9,Seong Hwa Park,5.0
mOoElL5,zNM5Nr1X7526j,Jun911,2.0
mOoElL5,6ewxabBpZqQ1m,윤주영,4.5
mOoElL5,17ovVQOL9qzyn,CultKino 60까지5000편보기,5.0
mOoElL5,JgkqleJ44vX0b,yellowhale,4.5
mO2MaMQ,RJgkqlB6a5X0b,석미인,4.0
mO2MaMQ,6ewxalygp5Q1m,soon,4.0
mO2MaMQ,87Gv7d6ym5E6o,혜미,4.0
mO2MaMQ,VRZv4zNNPxr6y,다솜땅,3.5
mO2MaMQ,6ADvGQdzgxzZl,이중석,4.0
mO2MaMQ,Qgy51QKN75Djk,재윤,4.5
mO2MaMQ,dP8v6jjY0vWeJ,IDA,4.0
mO2MaMQ,nkPvryEBoqgar,고냥이,4.5
mO2MaMQ,6NW5Ql1BEv1Yo,breathtaking!,4.0
mO2MaMQ,OkexJVYaDxdbw,청소년관람불가,4.5
mO2MaMQ,ADgwxAM9ExrMj,DavidK,4.0
mO2MaMQ,ZWwRqo90W5lzB,월터 핑크맨,4.0
m5ZXrxO,6nkPvrnWmvgar,이랑,0.5
m5ZXrxO,3BnvwnVAgqPAY,정인철,5.0
m5ZXrxO,WwRqo9Eyp5lzB,준희,4.0
m5ZXrxO,YMr95nJJb5ZPG,조씨,3.0
m5ZXrxO,ZWpqMNa0jvrkn,정인,4.0
m5ZXrxO,DgwxAeQYNxrMj,이동진 평론가,3.0
m5ZXrxO,QJgAx8mAYqLbO,루살카,4.0
m5ZXrxO,djaxb4Y2jvLw8,Arcturus,4.0
m5ZXrxO,87Gv7mmwDxE6o,신상훈남,4.0
m5ZXrxO,jae5WNGZ6v1P3,다한,3.5
m5ZXrxO,WRQxDkw965dl9,이호중,3.0
m5ZXrxO,2mwvgN07PEqMa,서영욱,4.5
m5ZXrxO,Qgy51rmX7xDjk,이건영(everyhuman),3.5
m5ZXrxO,WRQxDmg4Gqdl9,염간지,4.0
m5ZXrxO,JZ4vBWYVW5RXO,Random cul,5.0
